player_name,player_id,,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Eric Paschall,pascher01,2022,1569,760,0.733306436,-2.594627726,-1.86132129,-1.823225003,-2.907718901,-4.730943904,0.191293855,-2.853959299,-2.662665444,0.035617687,-0.009926788,0.045544475,-0.016742992,-3.989712275,-4.006455267,-0.606198132
Chris Paul,paulch01,2022,5329,2587,4.783122014,-0.991899425,3.791222589,1.563563826,2.550918087,4.114481913,4.359841174,-0.33992263,4.019918544,8.984512345,6.946298739,2.038213605,3.679169768,0.801378883,4.480548651,-0.5012658
Cameron Payne,payneca01,2022,3090,1450,0.159664468,0.0872726,0.246937068,-3.28562443,3.387351081,0.10172665,-0.615298415,0.741393508,0.126095093,2.091567099,2.49249695,-0.400929851,-0.685099506,0.216403206,-0.4686963,0.299962575
Elfrid Payton,paytoel01,2022,1190,557,-4.865563455,0.622464924,-4.243098532,-5.308919902,0.414104656,-4.894815246,-5.300483227,0.545665779,-4.754817448,-0.580199653,-0.642933267,0.062733614,-4.882386331,-0.306625069,-5.1890114,0.077789976
Gary Payton II,paytoga02,2022,3025,1450,1.372314043,4.470594413,5.842908456,1.130379077,4.265451462,5.395830539,1.384994588,4.636689319,6.021683908,6.544030283,5.064712441,1.479317842,1.409931309,5.478105388,6.888036697,0.030331337
Norvel Pelle,pelleno01,2022,39,19,-11.78110331,-17.35284105,-29.13394436,-33.7186363,-4.202937639,-37.92157394,-17.12835817,-15.67764848,-32.80600665,-0.291213833,-0.291213833,0,-14.82254383,-12.67039933,-27.49294316,-0.049110872
Reggie Perry,perryre01,2022,390,187,-4.865736672,-4.001647851,-8.867384523,-2.752350825,-0.428094879,-3.180445704,-4.625617898,-3.37196128,-7.997579178,-0.500005097,-0.500005097,0,-3.904476461,-2.956918438,-6.861394899,0.156415069
Jamorko Pickett,pickeja01,2022,374,176,-4.521630529,-4.360226403,-8.881856932,0.263166309,0.821772696,1.084939005,-3.766114571,-3.512471865,-7.278586437,-0.405494758,-0.405494758,0,-4.485098653,-4.164914764,-8.650013417,-0.282949316
Theo Pinson,pinsoth01,2022,314,148,-0.35061315,0.481096953,0.130483803,-10.80815429,2.736818488,-8.071335801,-2.595602829,0.924460522,-1.671142307,0.081787837,0.081787837,0,-2.042966436,0.080121663,-1.962844773,0.397394117
Mason Plumlee,plumlma01,2022,3784,1793,-2.243968447,0.608408987,-1.63555946,-1.226556033,1.721672943,0.49511691,-2.187550097,0.931407815,-1.256142282,1.37007475,1.37007475,0,-1.538464258,1.575615335,0.037151078,0.25691002
Jakob Poeltl,poeltja01,2022,4130,1970,0.488483901,2.954567379,3.44305128,5.858488856,-0.763802849,5.094686007,1.639777671,2.390280846,4.030058517,6.796565525,6.796565525,0,1.312919723,2.931949491,4.244869214,-0.264595689
Aleksej Pokusevski,pokusal01,2022,2586,1233,-3.612055282,-0.737372358,-4.34942764,0.496667351,2.688929242,3.185596594,-2.860222052,-0.040485954,-2.900708006,-0.095297534,-0.095297534,0,-3.088645213,-0.697401452,-3.786046666,0.517544797
Yves Pons,ponsyv01,2022,155,71,-2.920831936,-1.759245927,-4.680077863,-15.8101846,2.752822496,-13.0573621,-5.827351968,-0.979320917,-6.806672886,-0.147032014,-0.147032014,0,-4.272150389,-3.351125526,-7.623275916,0.055996486
Jordan Poole,poolejo01,2022,6018,2889,2.295954673,-1.178773096,1.117181576,0.137185024,-0.009660157,0.127524867,1.958804701,-1.052269162,0.906535539,5.454729918,4.255484859,1.199245059,2.251443776,-0.638539007,1.612904769,0.526242678
Kevin Porter Jr.,porteke02,2022,4052,1907,-0.083359883,-0.481081476,-0.564441359,0.85785444,1.216479883,2.074334323,0.174941877,-0.084840217,0.090101659,2.786969811,2.786969811,0,0.342417444,-0.535649695,-0.193232251,0.857299944
Michael Porter Jr.,portemi01,2022,554,265,-3.938132508,3.939676984,0.001544476,-4.913552779,10.82282341,5.909270627,-4.409507858,5.636356815,1.226848957,0.536209017,0.536209017,0,-1.801111416,3.897531634,2.096420218,-0.273941639
Otto Porter Jr.,porteot01,2022,3671,1767,0.681939411,1.564300525,2.246239936,0.942352945,2.499052249,3.441405193,0.750195238,1.797162217,2.547357456,4.778192807,3.713579421,1.064613387,0.889772944,2.038215552,2.927988496,-0.627887552
Bobby Portis,portibo01,2022,4917,2326,0.034198675,1.502331072,1.536529747,2.059257997,1.679063861,3.738321858,0.431906895,1.609143823,2.041050717,5.701031002,4.732941106,0.968089896,0.666344588,1.043697508,1.710042096,-0.285303226
Kristaps Porzingis,porzikr01,2022,3021,1481,1.755304462,0.839145772,2.594450234,-1.102924949,-0.469199225,-1.572124174,1.260024122,0.600142718,1.86016684,3.503555542,3.503555542,0,1.808390782,1.275530262,3.083921044,0.621012531
Micah Potter,pottemi01,2022,73,31,-5.589321093,-1.638193629,-7.227514722,-24.84250602,-3.807380037,-28.64988606,-9.891401308,-2.140688665,-12.03208997,-0.147311577,-0.147311577,0,-9.694565061,-1.721194412,-11.41575947,0.343443503
Dwight Powell,poweldw01,2022,4048,2047,0.005316197,0.458664326,0.463980523,0.832113282,-1.191889007,-0.359775725,0.158415244,0.092748624,0.251163867,3.138760371,2.54623542,0.592524952,-0.632244033,0.993675931,0.361431898,-0.588258245
Myles Powell,powelmy01,2022,111,52,-6.250527711,-1.565337842,-7.815865553,-5.32452609,-7.468318306,-12.7928444,-6.485437984,-2.930694913,-9.416132897,-0.176789334,-0.176789334,0,-7.433139154,-2.575267377,-10.00840653,-0.037228151
Norman Powell,powelno01,2022,3016,1458,1.391651734,-1.547867548,-0.156215815,0.242636137,-6.767913446,-6.525277309,1.298798141,-2.683743053,-1.384944912,1.008443447,1.008443447,0,1.509340273,-2.217246381,-0.707906108,0.433911869
Joshua Primo,primojo01,2022,2051,965,-3.593457684,-0.861211191,-4.454668874,-3.266685622,-0.196495309,-3.46318093,-3.741373465,-0.769281777,-4.510655242,-0.87244054,-0.87244054,0,-3.663981601,-1.010859262,-4.674840863,0.645375892
Taurean Prince,princta02,2022,2715,1242,-0.815928636,0.380982869,-0.434945767,-1.279037595,-1.71489074,-2.993928335,-0.995442976,-0.050879868,-1.046322844,1.094160587,1.152549608,-0.058389021,-0.957660451,-0.311538168,-1.269198619,0.985946374
Payton Pritchard,pritcpa01,2022,2673,1310,2.439630417,-0.256136814,2.183493604,-0.324469177,-0.192590715,-0.517059892,1.972848433,-0.323927664,1.648920769,2.941506046,1.954445291,0.987060755,1.459906953,-0.999368927,0.460538025,-1.090359922
Trevelin Queen,queentr01,2022,163,74,1.720084899,-2.37525964,-0.655174742,5.212384058,2.279337561,7.491721619,2.659531633,-1.435700928,1.223830705,0.152544626,0.152544626,0,1.428765978,-2.740697787,-1.311931809,1.675328204
Neemias Queta,quetane01,2022,252,120,-2.879715158,-0.21315018,-3.092865338,-1.157634633,2.571966917,1.414332285,-2.643735648,0.445694441,-2.198041207,0.033800031,0.033800031,0,-2.658848119,-1.011738351,-3.67058647,0.020435054
Immanuel Quickley,quickim01,2022,3614,1802,2.042533578,0.406498191,2.449031769,2.81108052,5.817125765,8.628206286,2.355006639,1.543113903,3.898120542,6.032749844,6.032749844,0,1.862519572,1.451080892,3.313600464,-1.299119551
Jahmi'us Ramsey,ramseja01,2022,291,134,-2.28720024,-7.055644524,-9.342844764,3.119799556,-6.807501187,-3.687701631,-1.218624724,-7.346856498,-8.565481222,-0.395178899,-0.395178899,0,-1.859148213,-7.497933785,-9.357081997,-0.605406681
Julius Randle,randlju01,2022,5177,2544,-2.054546776,-0.729448318,-2.783995094,-2.779559461,-1.69192346,-4.47148292,-2.287313207,-0.99263248,-3.279945687,-0.692165578,-0.692165578,0,-1.37007324,-1.12681342,-2.49688666,0.628535441
Austin Reaves,reaveau01,2022,3008,1418,-0.045923317,1.725252987,1.67932967,0.102481726,0.947111365,1.04959309,0.001951037,1.685455645,1.687406682,3.200876531,3.200876531,0,-0.84031992,1.239121335,0.398801415,-0.293615737
Cam Reddish,reddica01,2022,2122,1012,-1.477384276,-0.32759915,-1.804983427,-6.860260983,-2.185452658,-9.04571364,-2.737139426,-0.714789072,-3.451928498,-0.365712179,-0.365712179,0,-2.07042687,-0.763758053,-2.834184922,0.380626773
Davon Reed,reedda01,2022,1396,668,0.197550198,0.112418941,0.309969139,-2.109409534,0.080097493,-2.029312041,-0.265418472,0.1045942,-0.160824272,0.873763888,0.873763888,0,-0.564021264,-0.330243592,-0.894264856,-0.981686719
Paul Reed,reedpa01,2022,904,442,0.267501832,1.392898298,1.66040013,2.400114107,-2.906812505,-0.506698398,0.703190611,0.537355001,1.240545612,0.91615761,0.504799762,0.411357848,1.027517251,2.019125302,3.046642553,-0.010085546
Naz Reid,reidna01,2022,2751,1269,-1.73980411,0.450413659,-1.289390451,-5.457106598,1.485139455,-3.971967142,-2.660968625,0.669345187,-1.991623438,0.496460815,0.447594179,0.048866637,-2.044741043,0.153585702,-1.891155341,0.962778359
Josh Richardson,richajo01,2022,3297,1600,-0.005973739,-1.001003085,-1.006976824,-1.609476896,-0.80663406,-2.416110957,-0.36034536,-1.063404909,-1.423750269,1.05868256,1.05868256,0,-0.52910464,-0.734248486,-1.263353126,-0.550225996
Nick Richards,richani01,2022,788,367,-3.536276667,0.508610542,-3.027666125,-5.358755685,-5.019225051,-10.37798074,-4.149583753,-0.565254201,-4.714837955,-0.369047882,-0.369047882,0,-3.33273186,-1.148025989,-4.480757849,0.31121681
Austin Rivers,riverau01,2022,3275,1588,-2.216876182,-1.315935071,-3.532811253,0.40958941,0.172791149,0.582380558,-1.810428976,-1.07473888,-2.885167856,-0.093627109,-0.506302649,0.41267554,-1.611771147,-1.265242696,-2.877013843,-0.60676648
Duncan Robinson,robindu01,2022,4420,2202,0.85944815,-1.040667138,-0.181218988,-0.507060076,-0.773635462,-1.280695538,0.599870431,-1.087805396,-0.487934965,2.534563505,2.328074812,0.206488693,1.092952318,-0.608810969,0.484141349,-0.531787093
Jeremiah Robinson-Earl,robinje02,2022,2255,1087,-3.831760707,0.878311982,-2.953448724,-3.563814027,-0.412370233,-3.976184261,-3.93310807,0.688243983,-3.244864086,-0.272913201,-0.272913201,0,-4.558642951,0.434353572,-4.124289379,-0.55830049
Justin Robinson,robinju01,2022,662,304,-4.971846027,1.689398514,-3.282447512,-9.414372949,-1.057517162,-10.47189011,-6.204853653,1.230548351,-4.974305302,-0.319566275,-0.319566275,0,-4.724327785,0.118484446,-4.60584334,0.393905897
Mitchell Robinson,robinmi01,2022,3738,1848,0.458201715,3.417625207,3.875826923,0.351506382,-2.153024054,-1.801517673,0.45620171,2.43861167,2.89481338,5.279001482,5.279001482,0,-0.143844788,2.05546043,1.911615642,-0.811876936
Isaiah Roby,robyis01,2022,2016,948,-0.816391637,-1.016683416,-1.833075053,-1.280144334,-2.291376997,-3.571521331,-0.854444596,-1.311908298,-2.166352895,0.283231564,0.283231564,0,-2.497191155,-0.600820031,-3.098011186,0.332714798
Rajon Rondo,rondora01,2022,1481,697,-2.302899161,0.67538029,-1.627518871,-6.276214048,1.8256579,-4.450556149,-3.258733221,0.950493568,-2.308239653,0.160646832,0.160646832,0,-2.757279309,-0.146002974,-2.903282282,0.495006786
Derrick Rose,rosede01,2022,1292,636,2.518120609,2.870291999,5.388412607,-0.184500373,4.518943717,4.334443344,2.142145455,3.380465548,5.522611004,2.664794779,2.664794779,0,1.350562503,1.692469048,3.04303155,-0.728746897
Terrence Ross,rosste01,2022,3051,1448,-1.066918988,-3.115733709,-4.182652697,-4.082186722,-3.684151209,-7.766337931,-1.658261505,-3.405583238,-5.063844743,-1.710856968,-1.710856968,0,-2.727392598,-3.782813355,-6.510205953,0.085343159
Terry Rozier,roziete01,2022,5174,2458,3.156061369,0.377034252,3.533095621,0.433959608,-0.441178921,-0.007219312,2.748444735,0.244039324,2.992484059,7.158162425,7.158162425,0,3.725468258,0.756692026,4.482160285,-0.601611787
Ricky Rubio,rubiori01,2022,2038,970,0.624082755,2.689699642,3.313782397,-0.329123029,6.376684209,6.04756118,0.464406264,3.58089494,4.045301204,3.392369214,3.392369214,0,1.093732938,3.413972953,4.507705891,0.874715103
D'Angelo Russell,russeda01,2022,4849,2273,2.357525596,-0.887743895,1.469781701,1.807946854,-0.119085572,1.688861283,2.345835439,-0.790147505,1.555687934,5.03772224,4.814568928,0.223153313,2.872717601,-0.244162774,2.628554826,0.724906689
Matt Ryan,ryanma01,2022,11,5,-11.34004711,1.967188055,-9.372859054,10.04377004,5.594121452,15.6378915,-7.763923884,2.755339267,-5.008584617,-0.0059691,-0.0059691,0,5.672309716,2.252448959,7.924758675,3.600648839
Domantas Sabonis,sabondo01,2022,4414,2136,1.707125715,1.851188184,3.558313899,-0.375537074,3.095465087,2.719928014,1.374353032,2.280796547,3.655149578,7.026810932,7.026810932,0,1.573195074,1.801319944,3.374515018,0.377167223
Olivier Sarr,sarrol01,2022,882,421,-4.204546076,-3.225542939,-7.430089014,0.364241497,1.876414897,2.240656394,-3.439523197,-2.338166092,-5.777689289,-0.649178704,-0.649178704,0,-5.871267849,-3.078223145,-8.949490994,-0.177052825
Tomas Satoransky,satorto01,2022,1863,906,-2.309903125,-1.512016163,-3.821919289,-3.327410301,-2.225974471,-5.553384772,-2.658047897,-1.730744344,-4.388792242,-0.761454702,-0.761454702,0,-2.704117539,-1.657329701,-4.36144724,-0.766373252
Jordan Schakel,schakjo01,2022,62,30,-9.882813105,8.217518961,-1.665294144,-6.097532926,7.94691696,1.849384035,-9.630110656,8.755314678,-0.874795978,0.028988399,0.028988399,0,-5.779068341,5.036201698,-0.742866643,0.998313676
Admiral Schofield,schofad01,2022,976,469,-2.662444908,-1.167704348,-3.830149257,-4.124215287,-0.764925527,-4.889140814,-3.046454805,-1.127393226,-4.173848031,-0.34102754,-0.34102754,0,-3.680275669,-2.233679172,-5.913954841,0.095033133
Dennis Schroder,schrode01,2022,3755,1837,-1.070102602,-0.686680962,-1.756783564,-5.138576383,-1.237651887,-6.37622827,-2.006738409,-0.870595275,-2.877333684,-0.117275696,-0.117275696,0,-1.642296917,-0.305205015,-1.947501932,-0.366924176
Trevon Scott,scotttr01,2022,25,11,-7.305945984,5.60047762,-1.705468364,1.800331973,16.71825102,18.51858299,-5.961968879,8.111026394,2.149057514,0.026742721,0.026742721,0,-5.781464715,9.268916389,3.487451674,-2.73433348
Jay Scrubb,scrubja01,2022,276,121,-4.455220148,-1.288470191,-5.743690339,-4.088442139,6.662582358,2.574140219,-4.613572693,0.286783205,-4.326789488,-0.098846061,-0.098846061,0,-4.062204068,-1.347735514,-5.409939582,1.545344706
Wayne Selden,seldewa01,2022,40,19,-5.285945486,-8.365540571,-13.65148606,-15.09359108,-4.453801722,-19.5473928,-7.672988813,-8.090993209,-15.76398202,-0.124895748,-0.124895748,0,-4.965656242,-6.196597693,-11.16225393,-0.998159381
Alperen Sengun,sengual01,2022,3155,1489,-1.000963137,-0.923503186,-1.924466322,-1.193426195,-2.718397107,-3.911823302,-1.041047916,-1.267561226,-2.308609143,0.338049,0.338049,0,-1.658485597,-1.325914806,-2.984400404,0.814098428
Collin Sexton,sextoco01,2022,658,316,-1.918641401,-0.112292104,-2.030933505,-6.131722823,0.189265302,-5.942457521,-2.907188612,-0.093082146,-3.000270758,-0.040588595,-0.040588595,0,-2.522137977,0.104750184,-2.417387794,0.592695066
Landry Shamet,shamela01,2022,3444,1629,0.014484061,-0.685379599,-0.670895538,-4.47333067,2.236282793,-2.237047877,-0.952293978,-0.150386765,-1.102680743,1.339853384,1.685865659,-0.346012276,-1.087129757,-0.77391464,-1.861044397,0.124107701
Day'Ron Sharpe,sharpda01,2022,813,391,0.236469916,0.699763668,0.936233585,3.872605806,1.647242983,5.51984879,0.996090899,0.967353893,1.963444793,0.940917678,0.940917678,0,0.988169024,0.742806835,1.730975859,0.776197773
Pascal Siakam,siakapa01,2022,5668,2838,1.359428489,0.015766048,1.375194537,3.635445521,-0.958785767,2.676659754,1.913557096,-0.196050633,1.717506463,6.407250944,6.100235421,0.307015522,2.152669572,0.869061297,3.021730869,-0.934981834
Chris Silva,silvach01,2022,194,91,-2.684680505,-2.701411935,-5.38609244,-3.389440967,-4.094388532,-7.483829498,-3.020051792,-3.205162214,-6.225214006,-0.158478477,-0.158478477,0,-3.533187769,-3.48107756,-7.014265329,0.441505113
Anfernee Simons,simonan01,2022,3447,1681,1.839600275,-3.122259338,-1.282659064,2.673319273,0.661059643,3.334378916,2.198466348,-2.46685906,-0.268392712,2.106373426,2.106373426,0,2.649890595,-2.718729844,-0.068839249,-1.032177858
Marko Simonovic,simonma01,2022,73,35,-5.088668114,6.314502894,1.22583478,-2.616560356,4.886529166,2.269968811,-4.889678066,6.483070325,1.593392259,0.077979011,0.077979011,0,-4.663475363,4.791109942,0.127634579,0.540314419
Zavier Simpson,simpsza01,2022,354,174,-6.669354361,-1.160573598,-7.829927959,-5.589330228,-8.663424072,-14.2527543,-6.747290453,-2.759208702,-9.506499155,-0.592520167,-0.592520167,0,-7.399164746,-1.283220722,-8.682385468,-1.214874985
Jericho Sims,simsje01,2022,1145,555,-3.128318772,1.119736002,-2.008582769,-0.045985666,3.99769548,3.951709814,-2.707509826,1.758774095,-0.948735732,0.507566114,0.507566114,0,-3.508108635,0.791782164,-2.716326471,-0.486571837
Deividas Sirvydis,sirvyde01,2022,63,27,-8.540119553,11.77187689,3.231757338,-22.42278185,2.926020634,-19.49676121,-11.87667429,10.73205595,-1.144618343,0.022457877,0.022457877,0,-9.740984091,10.39447634,0.653492251,1.551508603
Javonte Smart,smartja01,2022,418,200,-3.287042345,-0.088219466,-3.375261811,-4.878716413,-1.059629997,-5.93834641,-3.846610476,-0.308165834,-4.15477631,-0.143996009,-0.143996009,0,-2.774428617,-1.424600984,-4.199029601,-0.037540581
Marcus Smart,smartma01,2022,6273,3056,0.955078152,1.713406489,2.668484641,2.084175896,1.007137212,3.091313108,1.222840849,1.605841835,2.828682684,8.848568734,7.100023006,1.748545728,1.647124441,2.245024696,3.892149137,1.188978908
Dennis Smith Jr.,smithde03,2022,1351,638,-1.985582079,0.189006065,-1.796576013,-3.898285435,0.580344088,-3.317941347,-2.464668102,0.349579582,-2.11508852,0.206478435,0.206478435,0,-1.961899227,-0.088842968,-2.050742195,-0.091974726
Ish Smith,smithis01,2022,2362,1126,-1.839752854,-1.88469941,-3.724452263,-3.127214821,-1.917608516,-5.044823337,-2.218317628,-1.981370942,-4.19968857,-0.814805096,-0.814805096,0,-2.114365735,-2.293142906,-4.407508641,-1.07936722
Jalen Smith,smithja04,2022,1941,925,-0.453218415,-1.045739887,-1.498958302,-0.317061867,1.650950452,1.333888584,-0.472717292,-0.541614322,-1.014331615,0.818416886,0.818416886,0,-0.166711824,-1.220116184,-1.386828009,-0.091874179
Xavier Sneed,sneedxa01,2022,82,39,-5.031422665,-4.998697764,-10.03012043,-11.13683488,9.336476796,-1.800358079,-6.68556134,-2.400562082,-9.086123422,-0.121523701,-0.121523701,0,-6.629016186,-4.429721234,-11.05873742,-1.15353274
Tony Snell,snellto01,2022,1708,823,-2.296930511,-1.262811191,-3.559741703,-1.634125351,-1.350205056,-2.984330407,-2.29982845,-1.308051996,-3.607880447,-0.360657465,-0.360657465,0,-2.14474461,-2.208742973,-4.353487583,-0.321894732
Jaden Springer,sprinja01,2022,44,19,0.809684186,-5.135375662,-4.325691476,-8.348899874,-3.983164934,-12.33206481,-1.092489685,-5.177837607,-6.270327292,-0.034246174,-0.003736321,-0.030509853,-3.128793418,-7.947322995,-11.07611641,-0.354942564
Cassius Stanley,stanlca01,2022,328,155,-2.177274417,-0.859334108,-3.036608525,-4.88288677,4.859410594,-0.023476176,-2.806174308,0.340566466,-2.465607842,0.022492991,0.022492991,0,-3.053209592,-0.437989315,-3.491198907,0.013228923
Nik Stauskas,stausni01,2022,134,63,-0.756673648,-4.251540758,-5.008214405,0.521574387,13.58947566,14.11105005,-0.589144219,-0.873132051,-1.462276269,0.039767219,0.049128326,-0.009361106,-1.469452633,-3.656566921,-5.126019554,-1.760123758
Lance Stephenson,stephla01,2022,1717,814,-0.707620349,-5.476817038,-6.184437388,-0.182800588,-3.091818898,-3.274619487,-0.642635611,-5.268125713,-5.910761324,-1.312600307,-1.312600307,0,-0.671132384,-5.59112926,-6.262261644,-0.021716891
Lamar Stevens,stevela01,2022,2072,1015,-2.753689542,0.412995194,-2.340694348,-0.990609095,-1.700438943,-2.691048039,-2.550634622,-0.042111604,-2.592746226,0.080797107,0.080797107,0,-2.989192435,-0.01644449,-3.005636926,-0.782532796
Isaiah Stewart,stewais01,2022,3730,1816,-2.822655347,1.01817052,-1.804484827,-3.726753396,-0.332909976,-4.059663372,-3.137764582,0.833906934,-2.303857648,0.411063097,0.411063097,0,-4.250109648,0.680672848,-3.569436799,-0.555980627
Max Strus,strusma01,2022,4232,2110,1.770637828,0.148379869,1.919017698,2.349311377,1.179890921,3.529202297,1.970906462,0.314867585,2.285774047,5.493181313,3.499534174,1.993647139,2.052019563,0.541568285,2.593587847,-0.161946796
Jalen Suggs,suggsja01,2022,2789,1307,-3.940633807,2.558111405,-1.382522403,-4.406430232,2.998556456,-1.407873776,-4.157846233,2.826072658,-1.331773575,0.958825285,0.958825285,0,-4.355057068,2.360222214,-1.994834854,1.386010362
Craig Sword,swordcr01,2022,36,19,0.401498157,5.177092197,5.578590354,-2.288888477,19.04152054,16.75263206,-0.095404758,8.468303524,8.372898766,0.109842339,0.109842339,0,0.699559002,9.360201607,10.05976061,1.87273356
Keifer Sykes,sykeske01,2022,1166,566,-5.454637021,-0.989059344,-6.443696365,-2.865781412,-1.031785222,-3.897566634,-5.23736534,-1.0085486,-6.24591394,-1.001958311,-1.001958311,0,-4.139508301,-1.890410619,-6.02991892,-0.749674564
Jae'Sean Tate,tateja01,2022,4367,2056,-1.087063889,0.6209494,-0.466114489,-2.030946564,0.818513393,-1.212433171,-1.305333949,0.775755487,-0.529578462,2.337336442,2.337336442,0,-1.750887982,0.61256482,-1.138323162,0.351132481
Jayson Tatum,tatumja01,2022,7561,3714,3.435299679,0.951940919,4.387240597,5.19868792,4.00609627,9.204784189,3.957832875,1.587377649,5.545210524,15.816352,13.20385258,2.612499419,4.425142331,1.450442705,5.875585036,0.371290848
Terry Taylor,taylote01,2022,1518,714,1.437759351,-2.387602648,-0.949843296,-0.228643334,-5.381635435,-5.610278769,1.200653786,-3.088716579,-1.888062793,0.312850516,0.312850516,0,0.10313215,-2.881286989,-2.778154839,-0.362565719
Garrett Temple,templga01,2022,2279,1100,-1.997438859,0.586980182,-1.410458677,-6.20952711,-5.177682334,-11.38720944,-2.998755376,-0.56697325,-3.565728627,-0.453413594,-0.440591756,-0.012821838,-2.267533889,-0.600976692,-2.868510581,-0.055686685
Emanuel Terry,terryem01,2022,39,18,-11.83832449,8.041043543,-3.79728095,-30.01411308,-0.172992576,-30.18710565,-16.44690507,6.700744034,-9.746161033,-0.067016067,-0.067016067,0,-12.22276926,4.117491144,-8.105278115,4.305376448
Tyrell Terry,terryty01,2022,8,3,7.595015938,-21.926238,-14.33122206,5.903095934,-20.28769612,-14.38460019,7.597927943,-23.069993,-15.47206506,-0.020066219,-0.020066219,0,4.80888433,-20.38425693,-15.5753726,3.049668958
Jon Teske,teskejo01,2022,19,8,-13.00417293,-6.308616886,-19.31278982,-9.656551959,0.401176512,-9.255375447,-13.19568287,-5.408641273,-18.60432414,-0.064201843,-0.064201843,0,-9.881658033,-2.920074729,-12.80173276,-0.786854233
Daniel Theis,theisda01,2022,2465,1177,-3.044034965,0.512635693,-2.531399272,-3.955650178,1.538686185,-2.416963994,-3.420928082,0.739092297,-2.681835785,0.062167063,-0.156270946,0.218438009,-2.837998522,0.13099414,-2.707004382,0.240274972
Brodric Thomas,thomabr01,2022,135,60,0.686902357,-4.841216067,-4.15431371,1.541179085,3.580713073,5.121892158,0.828266056,-3.452997654,-2.624731598,0.003904684,0.003904684,0,-0.383875519,-6.014067107,-6.397942626,1.824626033
Cam Thomas,thomaca02,2022,2468,1176,-0.702697481,-2.309237902,-3.011935383,-5.03103389,-2.66316442,-7.69419831,-1.670792388,-2.500382118,-4.171174506,-0.857038017,-0.857038017,0,-1.398154047,-2.847832863,-4.245986909,-0.427157141
Isaiah Thomas,thomais02,2022,707,333,0.07652965,-2.215200627,-2.138670977,-2.142331125,1.084644997,-1.057686128,-0.399014855,-1.650599497,-2.049614352,0.141761347,0.141761347,0,0.908833801,-2.588507863,-1.679674063,-0.130345022
Matt Thomas,thomama02,2022,966,459,-0.964767686,0.204389197,-0.760378489,-1.088969053,0.915891692,-0.173077362,-1.043461643,0.389243212,-0.654218431,0.486470542,0.486470542,0,-1.270687861,-1.084013117,-2.354700977,-0.880916139
Klay Thompson,thompkl01,2022,3611,1733,1.213871687,-1.316122694,-0.102251007,-0.066274122,-2.747805586,-2.814079709,0.979911644,-1.750901175,-0.770989531,1.760982213,1.219926427,0.541055786,2.151284039,-1.309756911,0.841527128,0.124990572
Tristan Thompson,thomptr01,2022,1944,935,-1.663744614,-0.095964475,-1.759709089,1.221526677,-2.677391094,-1.455864417,-1.140320827,-0.594637805,-1.734958632,0.491404017,0.584553973,-0.093149955,-1.611953047,-1.161215508,-2.773168555,-0.629277551
JT Thor,thorjt01,2022,559,262,-2.48360092,-2.28603785,-4.76963877,-4.135694159,2.403340514,-1.732353645,-3.004718159,-1.411621535,-4.416339694,-0.222781824,-0.222781824,0,-2.321172201,-2.153877658,-4.47504986,0.017149409
Matisse Thybulle,thybuma01,2022,3692,1822,-2.084074297,4.232444165,2.148369868,-2.002901968,2.011746892,0.008844924,-2.216038597,4.007251573,1.791212976,4.224184752,4.051132809,0.173051943,-1.865310215,4.859456,2.994145785,-0.025828991
Killian Tillie,tilliki02,2022,957,461,-3.443125569,0.32267544,-3.120450128,-1.70901628,2.951674955,1.242658675,-3.335430739,0.839692757,-2.495737982,0.059966166,0.059966166,0,-3.03773515,1.17518295,-1.862552201,0.272870551
Xavier Tillman,tillmxa01,2022,1776,840,-2.224225044,3.636924477,1.412699433,-4.241244742,-0.19724095,-4.438485693,-2.822317216,3.009920685,0.187603469,1.262197908,1.239844519,0.022353389,-2.07336973,2.895823435,0.822453705,-0.257685344
Isaiah Todd,toddis01,2022,154,74,-6.821177542,-1.251659979,-8.072837521,-14.68242183,4.148845822,-10.53357601,-8.837682129,-0.146404213,-8.984086342,-0.237693084,-0.237693084,0,-6.617783371,-1.798280102,-8.416063474,0.988444071
Obi Toppin,toppiob01,2022,2498,1230,-1.178208582,-1.072911622,-2.251120203,2.105870679,3.234068494,5.339939173,-0.543636298,-0.254374289,-0.798010587,1.221653643,1.221653643,0,-0.301475379,-1.590574742,-1.892050122,-0.270179533
Juan Toscano-Anderson,toscaju01,2022,2159,1043,-2.218883181,1.279542854,-0.939340327,-0.394308104,-0.307798463,-0.702106567,-1.990522528,0.947720246,-1.042802282,0.911416432,1.075709716,-0.164293284,-1.684593804,0.959597554,-0.72499625,-0.031099932
Karl-Anthony Towns,townska01,2022,5708,2698,2.344085112,-0.573539371,1.770545741,6.478060499,-3.274421008,3.203639491,3.30736042,-1.18360264,2.123757781,6.805829005,6.127942943,0.677886062,3.434181918,-0.910762357,2.523419561,1.158491014
Gary Trent Jr.,trentga02,2022,5379,2647,1.10929407,-0.605476713,0.503817357,2.33636718,-2.319931191,0.01643599,1.422214477,-1.023158439,0.399056038,4.261055705,4.125793285,0.13526242,1.576866048,0.155637251,1.732503299,0.343998052
